f Amp Fase
10254525452.545254 -14.669153830730217 -136.692755661
10255025502.550255 -14.640399360702553 -149.154842829
10255525552.555256 -14.608014482228072 -161.609211875
10256025602.560257 -14.582509712341562 -174.053259586
10256525652.565256 -14.551776446384155 173.55229484
10257025702.570257 -14.527456487334199 161.146601582
10257525752.575258 -14.510652831482409 148.771253254
10258025802.580257 -14.47992561675253 136.418324407
10258525852.585258 -14.462553642699111 124.042385477
10259025902.59026 -14.439970065125065 111.659244535
10259525952.595259 -14.415526324223695 99.2896908132
10260026002.60026 -14.392708221007119 86.9019720603
10260526052.60526 -14.371055941215738 74.468989145
10261026102.610262 -14.355059711729314 62.0564925875
10261526152.615261 -14.328525945735093 49.6040843899
10262026202.620262 -14.313366609173308 37.1795134237
10262526252.625263 -14.296863288801795 24.7053817313
10263026302.630262 -14.274280908410205 12.2455336582
10263526352.635263 -14.264540898477591 -0.21515678587
10264026402.640265 -14.256066050943863 -12.6401800225
10264526452.645264 -14.248330034485202 -25.0641531781
10265026502.650265 -14.237655253793482 -37.4413002449
10265526552.655266 -14.230515528799405 -49.7942325447
10266026602.660267 -14.230696747938435 -62.1545438346
10266526652.665266 -14.213929787139241 -74.4884099975
10267026702.670267 -14.213285831888099 -86.8325305109
10267526752.675268 -14.20552118346798 -99.1832675205
10268026802.680267 -14.200232070487742 -111.557687881
10268526852.685268 -14.194022431107246 -123.92117526
10269026902.69027 -14.189420364881233 -136.281389201
10269526952.695269 -14.192630332029434 -148.612622092
10270027002.70027 -14.183223512913676 -160.942229895
10270527052.70527 -14.185615352039402 -173.245860388
10271027102.710272 -14.18279177554808 174.45402402
10271527152.715271 -14.172490160028312 162.152252986
10272027202.720272 -14.172100169585832 149.882850691
10272527252.725273 -14.167921630702562 137.614105695
10273027302.730272 -14.164026799913753 125.342852512
10273527352.735273 -14.15623275572827 113.055854048
10274027402.740274 -14.156219828878996 100.750698257
10274527452.745274 -14.160614447476938 88.4661104436
10275027502.750275 -14.156384705328943 76.1759395048
10275527552.755276 -14.168698396741854 63.9407392817
10276027602.760277 -14.172688205100378 51.7041534069
10276527652.765276 -14.177673911299369 39.5013782221
10277027702.770277 -14.180916285505251 27.3308315905
10277527752.775278 -14.183396550155019 15.1782089617
10278027802.780277 -14.191920253484023 3.02465073579
10278527852.785278 -14.186131593484248 -9.10428923842
10279027902.79028 -14.193128382254041 -21.2046063027
10279527952.79528 -14.190974621413645 -33.2891339299
10280028002.80028 -14.184394982040834 -45.3939365074
10280528052.80528 -14.182732191127922 -57.4630009608
10281028102.810282 -14.180559135821621 -69.5396337516
10281528152.81528 -14.175502646488775 -81.6063862453
10282028202.820282 -14.168458890270044 -93.654730155
10282528252.825283 -14.164560650156554 -105.685446271
10283028302.830282 -14.15974162291466 -117.717267982
10283528352.835283 -14.144739007619043 -129.764114503
10284028402.840284 -14.142942081809927 -141.82903568
10284528452.845285 -14.130414944287766 -153.932843404
10285028502.850285 -14.123884922613922 -166.047338795
10285528552.855286 -14.118014318078533 -178.15022458
10286028602.860287 -14.112324514301742 169.777597392
10286528652.865286 -14.110496715353351 157.745339184
10287028702.870287 -14.094396876781092 145.726099379
10287528752.875288 -14.088349880896864 133.732335559
10288028802.880287 -14.069201680431778 121.718113999
10288528852.885288 -14.049686455924867 109.682012716
10289028902.89029 -14.031884213651654 97.6234643063
10289528952.89529 -14.01453307833182 85.561171559
10290029002.90029 -13.99468273733975 73.4648952483
